t,right_thigh_joint
10.152500,-0.000145504
10.155000,-0.000147319
10.157500,-0.000149095
10.160000,-0.000150832
10.162500,-0.000152528
10.165000,-0.000154182
10.167500,-0.000155795
10.170000,-0.000157365
10.172500,-0.000158892
10.175000,-0.000160374
10.177500,-0.000161812
10.180000,-0.000163205
10.182500,-0.000164551
10.185000,-0.000165851
10.187500,-0.000167103
10.190000,-0.000168308
10.192500,-0.000169463
10.195000,-0.000170570
10.197500,-0.000171628
10.200000,-0.000172635
10.202500,-0.000173592
10.205000,-0.000174498
10.207500,-0.000175352
10.210000,-0.000176154
10.212500,-0.000176905
10.215000,-0.000177552
10.217500,-0.000178282
10.220000,-0.000178839
10.222500,-0.000179409
10.225000,-0.000179936
10.227500,-0.000180410
10.230000,-0.000180828
10.232500,-0.000181191
10.235000,-0.000181497
10.237500,-0.000181746
10.240000,-0.000181898
10.242500,-0.000182056
10.245000,-0.000182184
10.247500,-0.000182266
10.250000,-0.000182266
10.252500,-0.000182266
10.255000,-0.000182266
10.257500,-0.000182266
10.260000,-0.000182029
10.262500,-0.000181757
10.265000,-0.000181437
10.267500,-0.000180886
10.270000,-0.000180541
10.272500,-0.000179885
10.275000,-0.000179267
10.277500,-0.000178612
10.280000,-0.000177908
10.282500,-0.000177152
10.285000,-0.000176345
10.287500,-0.000175486
10.290000,-0.000174577
10.292500,-0.000173618
10.295000,-0.000172610
10.297500,-0.000171552
10.300000,-0.000170297
10.302500,-0.000169256
10.305000,-0.000167922
10.307500,-0.000166654
10.310000,-0.000165351
10.312500,-0.000164006
10.315000,-0.000162620
10.317500,-0.000161192
10.320000,-0.000159724
10.322500,-0.000158216
10.325000,-0.000156668
10.327500,-0.000155083
10.330000,-0.000153459
10.332500,-0.000151799
10.335000,-0.000150103
10.337500,-0.000148371
10.340000,-0.000146604
10.342500,-0.000144804
10.345000,-0.000142971
10.347500,-0.000141106
10.350000,-0.000139209
10.352500,-0.000137282
10.355000,-0.000135325
10.357500,-0.000133339
10.360000,-0.000131324
10.362500,-0.000129283
10.365000,-0.000127215
10.367500,-0.000125121
10.370000,-0.000123003
10.372500,-0.000120860
10.375000,-0.000118694
10.377500,-0.000116506
10.380000,-0.000114296
10.382500,-0.000112065
10.385000,-0.000109815
10.387500,-0.000107545
10.390000,-0.000105257
10.392500,-0.000102952
10.395000,-0.000100629
10.397500,-0.000098291
10.400000,-0.000095868
10.402500,-0.000093602
10.405000,-0.000091157
10.407500,-0.000088798
10.410000,-0.000086429
10.412500,-0.000084047
10.415000,-0.000081653
10.417500,-0.000079248
10.420000,-0.000076833
10.422500,-0.000074408
10.425000,-0.000071974
10.427500,-0.000069532
10.430000,-0.000067083
10.432500,-0.000064628
10.435000,-0.000062167
10.437500,-0.000059700
10.440000,-0.000057230
10.442500,-0.000054757
10.445000,-0.000052280
10.447500,-0.000049802
10.450000,-0.000047323
10.452500,-0.000044843
10.455000,-0.000042363
10.457500,-0.000039885
10.460000,-0.000037408
10.462500,-0.000034934
10.465000,-0.000032463
10.467500,-0.000029996
10.470000,-0.000027534
10.472500,-0.000025077
10.475000,-0.000022626
10.477500,-0.000020182
10.480000,-0.000017745
10.482500,-0.000015317
10.485000,-0.000012897
10.487500,-0.000010487
10.490000,-0.000008087
10.492500,-0.000005697
10.495000,-0.000003320
10.497500,-0.000000954
10.500000,0.000001399
10.502500,0.000003805
10.505000,0.000006297
10.507500,0.000008863
10.510000,0.000011493
10.512500,0.000014183
10.515000,0.000016928
10.517500,0.000019726
10.520000,0.000022573
10.522500,0.000025467
10.525000,0.000028405
10.527500,0.000031385
10.530000,0.000034405
10.532500,0.000037464
10.535000,0.000040558
10.537500,0.000043687
10.540000,0.000046849
10.542500,0.000050041
10.545000,0.000053262
10.547500,0.000056511
10.550000,0.000059785
10.552500,0.000063083
10.555000,0.000066404
10.557500,0.000069745
10.560000,0.000073106
10.562500,0.000076484
10.565000,0.000079879
10.567500,0.000083288
10.570000,0.000086710
10.572500,0.000090143
10.575000,0.000093586
10.577500,0.000097037
10.580000,0.000100495
10.582500,0.000103958
10.585000,0.000107425
10.587500,0.000110894
10.590000,0.000114363
10.592500,0.000117832
10.595000,0.000121298
10.597500,0.000124760
10.600000,0.000128216
10.602500,0.000131665
10.605000,0.000135105
10.607500,0.000138535
10.610000,0.000141953
10.612500,0.000145357
10.615000,0.000148747
10.617500,0.000152120
10.620000,0.000155475
10.622500,0.000158810
10.625000,0.000162124
10.627500,0.000165415
10.630000,0.000168681
10.632500,0.000171922
10.635000,0.000175135
10.637500,0.000178318
10.640000,0.000181656
10.642500,0.000184959
10.645000,0.000188224
10.647500,0.000191449
10.650000,0.000194632
10.652500,0.000197772
10.655000,0.000200868
10.657500,0.000203954
10.660000,0.000206926
10.662500,0.000209912
10.665000,0.000212781
10.667500,0.000215665
10.670000,0.000218229
10.672500,0.000220852
10.675000,0.000223432
10.677500,0.000225957
10.680000,0.000228425
10.682500,0.000230833
10.685000,0.000233181
10.687500,0.000235467
10.690000,0.000237689
10.692500,0.000239847
10.695000,0.000241939
10.697500,0.000243963
10.700000,0.000245919
10.702500,0.000247805
10.705000,0.000249620
10.707500,0.000251362
10.710000,0.000253031
10.712500,0.000254625
10.715000,0.000256143
10.717500,0.000257585
10.720000,0.000258948
10.722500,0.000260232
10.725000,0.000261437
10.727500,0.000262367
10.730000,0.000263293
10.732500,0.000264145
10.735000,0.000264919
10.737500,0.000265614
10.740000,0.000266227
10.742500,0.000266527
10.745000,0.000266811
10.747500,0.000267131
10.750000,0.000267321
10.752500,0.000267321
10.755000,0.000267321
10.757500,0.000267249
10.760000,0.000267172
10.762500,0.000266986
10.765000,0.000266714
10.767500,0.000266263
10.770000,0.000265895
10.772500,0.000265437
10.775000,0.000264882
10.777500,0.000264243
10.780000,0.000263576
10.782500,0.000262787
10.785000,0.000261908
10.787500,0.000260947
10.790000,0.000259906
10.792500,0.000258785
10.795000,0.000257463
10.797500,0.000256307
10.800000,0.000254824
10.802500,0.000253381
10.805000,0.000251864
10.807500,0.000250266
10.810000,0.000248586
10.812500,0.000246826
10.815000,0.000244987
10.817500,0.000243070
10.820000,0.000241076
10.822500,0.000239005
10.825000,0.000236860
10.827500,0.000234640
10.830000,0.000232348
10.832500,0.000229985
10.835000,0.000227552
10.837500,0.000225050
10.840000,0.000222482
10.842500,0.000219847
10.845000,0.000217148
10.847500,0.000214387
10.850000,0.000211565
10.852500,0.000208684
10.855000,0.000205745
10.857500,0.000202750
10.860000,0.000199700
10.862500,0.000196599
10.865000,0.000193447
10.867500,0.000190246
10.870000,0.000186999
10.872500,0.000183706
10.875000,0.000180371
10.877500,0.000176995
10.880000,0.000173580
10.882500,0.000170128
10.885000,0.000166641
10.887500,0.000162859
10.890000,0.000159440
10.892500,0.000155607
10.895000,0.000151878
10.897500,0.000148132
10.900000,0.000144368
10.902500,0.000140589
10.905000,0.000136795
10.907500,0.000132991
10.910000,0.000129177
10.912500,0.000125356
10.915000,0.000121530
10.917500,0.000117701
10.920000,0.000113872
10.922500,0.000110044
10.925000,0.000106221
10.927500,0.000102403
10.930000,0.000098593
10.932500,0.000094793
10.935000,0.000091006
10.937500,0.000087233
10.940000,0.000083477
10.942500,0.000079739
10.945000,0.000076022
10.947500,0.000072328
10.950000,0.000068659
10.952500,0.000065017
10.955000,0.000061404
10.957500,0.000057823
10.960000,0.000054274
10.962500,0.000050760
10.965000,0.000047284
10.967500,0.000043847
10.970000,0.000040452
10.972500,0.000037100
10.975000,0.000033794
10.977500,0.000030537
10.980000,0.000027329
10.982500,0.000024174
10.985000,0.000021075
10.987500,0.000018034
10.990000,0.000015055
10.992500,0.000012142
10.995000,0.000009299
10.997500,0.000006534
11.000000,0.000003863
11.002500,0.000001254
11.005000,-0.000001360
11.007500,-0.000003982
11.010000,-0.000006610
11.012500,-0.000009244
11.015000,-0.000011884
11.017500,-0.000014529
11.020000,-0.000017179
11.022500,-0.000019832
11.025000,-0.000022490
11.027500,-0.000025150
11.030000,-0.000027813
11.032500,-0.000030477
11.035000,-0.000033142
11.037500,-0.000035808
11.040000,-0.000038473
11.042500,-0.000041137
11.045000,-0.000043800
11.047500,-0.000046460
11.050000,-0.000049117
11.052500,-0.000051770
11.055000,-0.000054418
11.057500,-0.000057061
11.060000,-0.000059697
11.062500,-0.000062327
11.065000,-0.000064949
11.067500,-0.000067562
11.070000,-0.000070166
11.072500,-0.000072759
11.075000,-0.000075342
11.077500,-0.000077912
11.080000,-0.000080470
11.082500,-0.000083015
11.085000,-0.000085545
11.087500,-0.000088060
11.090000,-0.000090558
11.092500,-0.000093040
11.095000,-0.000095504
11.097500,-0.000097950
11.100000,-0.000100376
11.102500,-0.000102782
11.105000,-0.000105167
11.107500,-0.000107530
11.110000,-0.000109870
11.112500,-0.000112186
11.115000,-0.000114478
11.117500,-0.000116744
11.120000,-0.000118984
11.122500,-0.000121197
11.125000,-0.000123382
11.127500,-0.000125467
11.130000,-0.000127690
11.132500,-0.000129721
11.135000,-0.000131879
11.137500,-0.000133849
11.140000,-0.000135874
11.142500,-0.000137871
11.145000,-0.000139834
11.147500,-0.000141761
11.150000,-0.000143651
11.152500,-0.000145504
11.155000,-0.000147319
11.157500,-0.000149095
11.160000,-0.000150832
11.162500,-0.000152528
11.165000,-0.000154182
11.167500,-0.000155795
11.170000,-0.000157365
11.172500,-0.000158892
11.175000,-0.000160374
11.177500,-0.000161812
11.180000,-0.000163205
11.182500,-0.000164551
11.185000,-0.000165851
11.187500,-0.000167103
11.190000,-0.000168308
11.192500,-0.000169463
11.195000,-0.000170570
11.197500,-0.000171628
11.200000,-0.000172635
11.202500,-0.000173592
11.205000,-0.000174498
11.207500,-0.000175352
11.210000,-0.000176154
11.212500,-0.000176905
11.215000,-0.000177552
11.217500,-0.000178282
11.220000,-0.000178839
11.222500,-0.000179409
11.225000,-0.000179936
11.227500,-0.000180410
11.230000,-0.000180828
11.232500,-0.000181191
11.235000,-0.000181497
11.237500,-0.000181746
11.240000,-0.000181898
11.242500,-0.000182056
11.245000,-0.000182184
11.247500,-0.000182266
11.250000,-0.000182266
11.252500,-0.000182266
11.255000,-0.000182266
11.257500,-0.000182266
11.260000,-0.000182029
11.262500,-0.000181757
11.265000,-0.000181437
11.267500,-0.000180886
11.270000,-0.000180541
11.272500,-0.000179885
11.275000,-0.000179266
11.277500,-0.000178612
11.280000,-0.000177908
11.282500,-0.000177152
11.285000,-0.000176345
11.287500,-0.000175486
11.290000,-0.000174577
11.292500,-0.000173618
11.295000,-0.000172610
11.297500,-0.000171552
11.300000,-0.000170297
11.302500,-0.000169256
11.305000,-0.000167922
11.307500,-0.000166654
11.310000,-0.000165351
11.312500,-0.000164006
11.315000,-0.000162620
11.317500,-0.000161192
11.320000,-0.000159724
11.322500,-0.000158216
11.325000,-0.000156668
11.327500,-0.000155083
11.330000,-0.000153459
11.332500,-0.000151799
11.335000,-0.000150103
11.337500,-0.000148371
11.340000,-0.000146604
11.342500,-0.000144804
11.345000,-0.000142971
11.347500,-0.000141106
11.350000,-0.000139209
11.352500,-0.000137282
11.355000,-0.000135325
11.357500,-0.000133339
11.360000,-0.000131324
11.362500,-0.000129283
11.365000,-0.000127215
11.367500,-0.000125121
11.370000,-0.000123003
11.372500,-0.000120860
11.375000,-0.000118694
11.377500,-0.000116506
11.380000,-0.000114296
11.382500,-0.000112065
11.385000,-0.000109815
11.387500,-0.000107545
11.390000,-0.000105257
11.392500,-0.000102952
11.395000,-0.000100629
11.397500,-0.000098291
11.400000,-0.000095868
11.402500,-0.000093602
11.405000,-0.000091157
11.407500,-0.000088798
11.410000,-0.000086429
11.412500,-0.000084047
11.415000,-0.000081653
11.417500,-0.000079248
11.420000,-0.000076833
11.422500,-0.000074408
11.425000,-0.000071974
11.427500,-0.000069532
11.430000,-0.000067083
11.432500,-0.000064628
11.435000,-0.000062167
11.437500,-0.000059700
11.440000,-0.000057230
11.442500,-0.000054757
11.445000,-0.000052280
11.447500,-0.000049802
11.450000,-0.000047323
11.452500,-0.000044843
11.455000,-0.000042363
11.457500,-0.000039885
11.460000,-0.000037408
11.462500,-0.000034934
11.465000,-0.000032463
11.467500,-0.000029996
11.470000,-0.000027534
11.472500,-0.000025077
11.475000,-0.000022626
11.477500,-0.000020182
11.480000,-0.000017745
11.482500,-0.000015317
11.485000,-0.000012897
11.487500,-0.000010487
11.490000,-0.000008087
11.492500,-0.000005697
11.495000,-0.000003320
11.497500,-0.000000954
11.500000,0.000001399
11.502500,0.000003805
11.505000,0.000006297
11.507500,0.000008863
11.510000,0.000011493
11.512500,0.000014183
11.515000,0.000016928
11.517500,0.000019726
11.520000,0.000022573
11.522500,0.000025467
11.525000,0.000028405
11.527500,0.000031385
11.530000,0.000034405
11.532500,0.000037464
11.535000,0.000040558
11.537500,0.000043687
11.540000,0.000046849
11.542500,0.000050041
11.545000,0.000053262
11.547500,0.000056511
11.550000,0.000059785
11.552500,0.000063083
11.555000,0.000066404
11.557500,0.000069745
11.560000,0.000073106
11.562500,0.000076484
11.565000,0.000079879
11.567500,0.000083288
11.570000,0.000086710
11.572500,0.000090143
11.575000,0.000093586
11.577500,0.000097037
11.580000,0.000100495
11.582500,0.000103958
11.585000,0.000107425
11.587500,0.000110894
11.590000,0.000114363
11.592500,0.000117832
11.595000,0.000121298
11.597500,0.000124760
11.600000,0.000128216
11.602500,0.000131665
11.605000,0.000135105
11.607500,0.000138535
11.610000,0.000141953
11.612500,0.000145357
11.615000,0.000148747
11.617500,0.000152120
11.620000,0.000155475
11.622500,0.000158810
11.625000,0.000162124
11.627500,0.000165415
11.630000,0.000168681
11.632500,0.000171922
11.635000,0.000175135
11.637500,0.000178318
11.640000,0.000181656
11.642500,0.000184959
11.645000,0.000188224
11.647500,0.000191449
11.650000,0.000194632
11.652500,0.000197772
11.655000,0.000200868
11.657500,0.000203954
11.660000,0.000206926
11.662500,0.000209912
11.665000,0.000212781
11.667500,0.000215665
11.670000,0.000218229
11.672500,0.000220852
11.675000,0.000223432
11.677500,0.000225957
11.680000,0.000228425
11.682500,0.000230833
11.685000,0.000233181
11.687500,0.000235467
11.690000,0.000237689
11.692500,0.000239847
11.695000,0.000241939
11.697500,0.000243963
11.700000,0.000245919
11.702500,0.000247805
11.705000,0.000249620
11.707500,0.000251362
11.710000,0.000253031
11.712500,0.000254625
11.715000,0.000256143
11.717500,0.000257585
11.720000,0.000258948
11.722500,0.000260232
11.725000,0.000261437
11.727500,0.000262367
11.730000,0.000263293
11.732500,0.000264145
11.735000,0.000264919
11.737500,0.000265614
11.740000,0.000266227
11.742500,0.000266527
11.745000,0.000266811
11.747500,0.000267131
11.750000,0.000267321
11.752500,0.000267321
11.755000,0.000267321
11.757500,0.000267249
11.760000,0.000267172
11.762500,0.000266986
11.765000,0.000266714
11.767500,0.000266263
11.770000,0.000265895
11.772500,0.000265437
11.775000,0.000264882
11.777500,0.000264243
11.780000,0.000263576
11.782500,0.000262787
11.785000,0.000261908
11.787500,0.000260947
11.790000,0.000259906
11.792500,0.000258785
11.795000,0.000257463
11.797500,0.000256307
11.800000,0.000254824
11.802500,0.000253381
11.805000,0.000251864
11.807500,0.000250266
11.810000,0.000248586
11.812500,0.000246826
11.815000,0.000244987
11.817500,0.000243070
11.820000,0.000241076
11.822500,0.000239005
11.825000,0.000236860
11.827500,0.000234640
11.830000,0.000232348
11.832500,0.000229985
11.835000,0.000227552
11.837500,0.000225050
11.840000,0.000222482
11.842500,0.000219847
11.845000,0.000217148
11.847500,0.000214387
11.850000,0.000211565
11.852500,0.000208684
11.855000,0.000205745
11.857500,0.000202750
11.860000,0.000199700
11.862500,0.000196599
11.865000,0.000193447
11.867500,0.000190246
11.870000,0.000186999
11.872500,0.000183706
11.875000,0.000180371
11.877500,0.000176995
11.880000,0.000173580
11.882500,0.000170128
11.885000,0.000166641
11.887500,0.000162859
11.890000,0.000159440
11.892500,0.000155607
11.895000,0.000151878
11.897500,0.000148132
11.900000,0.000144368
11.902500,0.000140589
11.905000,0.000136795
11.907500,0.000132991
11.910000,0.000129177
11.912500,0.000125356
11.915000,0.000121530
11.917500,0.000117701
11.920000,0.000113872
11.922500,0.000110044
11.925000,0.000106221
11.927500,0.000102403
11.930000,0.000098593
11.932500,0.000094793
11.935000,0.000091006
11.937500,0.000087233
11.940000,0.000083477
11.942500,0.000079739
11.945000,0.000076022
11.947500,0.000072328
11.950000,0.000068659
11.952500,0.000065017
11.955000,0.000061404
11.957500,0.000057823
11.960000,0.000054274
11.962500,0.000050760
11.965000,0.000047284
11.967500,0.000043847
11.970000,0.000040452
11.972500,0.000037100
11.975000,0.000033794
11.977500,0.000030537
11.980000,0.000027329
11.982500,0.000024174
11.985000,0.000021075
11.987500,0.000018034
11.990000,0.000015055
11.992500,0.000012142
11.995000,0.000009299
11.997500,0.000006534
12.000000,0.000003863
12.002500,0.000001254
12.005000,-0.000001360
12.007500,-0.000003982
12.010000,-0.000006610
12.012500,-0.000009244
12.015000,-0.000011884
12.017500,-0.000014529
12.020000,-0.000017179
12.022500,-0.000019832
12.025000,-0.000022490
12.027500,-0.000025150
12.030000,-0.000027813
12.032500,-0.000030477
12.035000,-0.000033142
12.037500,-0.000035808
12.040000,-0.000038473
12.042500,-0.000041137
12.045000,-0.000043800
12.047500,-0.000046460
12.050000,-0.000049117
12.052500,-0.000051770
12.055000,-0.000054418
12.057500,-0.000057061
12.060000,-0.000059697
12.062500,-0.000062327
12.065000,-0.000064949
12.067500,-0.000067562
12.070000,-0.000070166
12.072500,-0.000072759
12.075000,-0.000075342
12.077500,-0.000077912
12.080000,-0.000080470
12.082500,-0.000083015
12.085000,-0.000085545
12.087500,-0.000088060
12.090000,-0.000090558
12.092500,-0.000093040
12.095000,-0.000095504
12.097500,-0.000097950
12.100000,-0.000100376
12.102500,-0.000102782
12.105000,-0.000105167
12.107500,-0.000107530
12.110000,-0.000109870
12.112500,-0.000112186
12.115000,-0.000114478
12.117500,-0.000116744
12.120000,-0.000118984
12.122500,-0.000121197
12.125000,-0.000123382
12.127500,-0.000125467
12.130000,-0.000127690
12.132500,-0.000129721
12.135000,-0.000131879
12.137500,-0.000133849
12.140000,-0.000135874
12.142500,-0.000137871
12.145000,-0.000139834
12.147500,-0.000141761
12.150000,-0.000143651
12.152500,-0.000145504
12.155000,-0.000147319
12.157500,-0.000149095
12.160000,-0.000150832
12.162500,-0.000152528
12.165000,-0.000154182
12.167500,-0.000155795
12.170000,-0.000157365
12.172500,-0.000158892
12.175000,-0.000160374
12.177500,-0.000161812
12.180000,-0.000163205
12.182500,-0.000164551
12.185000,-0.000165851
12.187500,-0.000167103
12.190000,-0.000168308
12.192500,-0.000169463
12.195000,-0.000170570
12.197500,-0.000171628
12.200000,-0.000172635
12.202500,-0.000173592
12.205000,-0.000174498
12.207500,-0.000175352
12.210000,-0.000176154
12.212500,-0.000176905
12.215000,-0.000177552
12.217500,-0.000178282
12.220000,-0.000178839
12.222500,-0.000179409
12.225000,-0.000179936
12.227500,-0.000180410
12.230000,-0.000180828
12.232500,-0.000181191
12.235000,-0.000181497
12.237500,-0.000181746
12.240000,-0.000181898
12.242500,-0.000182056
12.245000,-0.000182184
12.247500,-0.000182266
12.250000,-0.000182266
12.252500,-0.000182266
12.255000,-0.000182266
12.257500,-0.000182266
12.260000,-0.000182029
12.262500,-0.000181757
12.265000,-0.000181437
12.267500,-0.000180886
12.270000,-0.000180541
12.272500,-0.000179885
12.275000,-0.000179267
12.277500,-0.000178612
12.280000,-0.000177908
12.282500,-0.000177152
12.285000,-0.000176345
12.287500,-0.000175486
12.290000,-0.000174577
12.292500,-0.000173618
12.295000,-0.000172610
12.297500,-0.000171552
12.300000,-0.000170297
12.302500,-0.000169256
12.305000,-0.000167922
12.307500,-0.000166654
12.310000,-0.000165351
12.312500,-0.000164006
12.315000,-0.000162620
12.317500,-0.000161192
12.320000,-0.000159724
12.322500,-0.000158216
12.325000,-0.000156668
12.327500,-0.000155083
12.330000,-0.000153459
12.332500,-0.000151799
12.335000,-0.000150103
12.337500,-0.000148371
12.340000,-0.000146604
12.342500,-0.000144804
12.345000,-0.000142971
12.347500,-0.000141106
12.350000,-0.000139209
12.352500,-0.000137282
12.355000,-0.000135325
12.357500,-0.000133339
12.360000,-0.000131324
12.362500,-0.000129283
12.365000,-0.000127215
12.367500,-0.000125121
12.370000,-0.000123003
12.372500,-0.000120860
12.375000,-0.000118694
12.377500,-0.000116506
12.380000,-0.000114296
12.382500,-0.000112066
12.385000,-0.000109815
12.387500,-0.000107545
12.390000,-0.000105257
12.392500,-0.000102952
12.395000,-0.000100629
12.397500,-0.000098291
12.400000,-0.000095868
12.402500,-0.000093602
12.405000,-0.000091157
12.407500,-0.000088798
12.410000,-0.000086429
12.412500,-0.000084047
12.415000,-0.000081653
12.417500,-0.000079248
12.420000,-0.000076833
12.422500,-0.000074408
12.425000,-0.000071974
12.427500,-0.000069532
12.430000,-0.000067083
12.432500,-0.000064628
12.435000,-0.000062167
12.437500,-0.000059700
12.440000,-0.000057230
12.442500,-0.000054757
12.445000,-0.000052280
12.447500,-0.000049802
12.450000,-0.000047323
12.452500,-0.000044843
12.455000,-0.000042363
12.457500,-0.000039885
12.460000,-0.000037408
12.462500,-0.000034934
12.465000,-0.000032463
12.467500,-0.000029996
12.470000,-0.000027534
12.472500,-0.000025077
12.475000,-0.000022626
12.477500,-0.000020182
12.480000,-0.000017745
12.482500,-0.000015317
12.485000,-0.000012897
12.487500,-0.000010487
12.490000,-0.000008087
12.492500,-0.000005697
12.495000,-0.000003320
12.497500,-0.000000954
12.500000,0.000001399
12.502500,0.000003805
12.505000,0.000006297
12.507500,0.000008863
12.510000,0.000011493
12.512500,0.000014183
12.515000,0.000016928
12.517500,0.000019726
12.520000,0.000022573
12.522500,0.000025467
12.525000,0.000028405
12.527500,0.000031385
12.530000,0.000034405
12.532500,0.000037464
12.535000,0.000040558
12.537500,0.000043687
12.540000,0.000046849
12.542500,0.000050041
12.545000,0.000053262
12.547500,0.000056511
12.550000,0.000059785
12.552500,0.000063083
12.555000,0.000066404
12.557500,0.000069745
12.560000,0.000073106
12.562500,0.000076484
12.565000,0.000079879
12.567500,0.000083288
12.570000,0.000086710
12.572500,0.000090143
12.575000,0.000093586
12.577500,0.000097037
12.580000,0.000100495
12.582500,0.000103958
12.585000,0.000107425
12.587500,0.000110894
12.590000,0.000114363
12.592500,0.000117832
12.595000,0.000121298
12.597500,0.000124760
12.600000,0.000128216
12.602500,0.000131665
12.605000,0.000135105
12.607500,0.000138535
12.610000,0.000141953
12.612500,0.000145357
12.615000,0.000148747
12.617500,0.000152120
12.620000,0.000155475
12.622500,0.000158810
12.625000,0.000162124
12.627500,0.000165415
12.630000,0.000168681
12.632500,0.000171922
12.635000,0.000175135
12.637500,0.000178318
12.640000,0.000181656
12.642500,0.000184959
12.645000,0.000188224
12.647500,0.000191449
12.650000,0.000194632
12.652500,0.000197772
12.655000,0.000200868
12.657500,0.000203954
12.660000,0.000206926
12.662500,0.000209912
12.665000,0.000212781
12.667500,0.000215665
12.670000,0.000218229
12.672500,0.000220852
12.675000,0.000223432
12.677500,0.000225957
12.680000,0.000228425
12.682500,0.000230833
12.685000,0.000233181
12.687500,0.000235467
12.690000,0.000237689
12.692500,0.000239847
12.695000,0.000241939
12.697500,0.000243963
12.700000,0.000245919
12.702500,0.000247805
12.705000,0.000249620
12.707500,0.000251362
12.710000,0.000253031
12.712500,0.000254625
12.715000,0.000256143
12.717500,0.000257585
12.720000,0.000258948
12.722500,0.000260233
12.725000,0.000261437
12.727500,0.000262367
12.730000,0.000263293
12.732500,0.000264145
12.735000,0.000264919
12.737500,0.000265614
12.740000,0.000266227
12.742500,0.000266527
12.745000,0.000266811
12.747500,0.000267131
12.750000,0.000267321
12.752500,0.000267321
12.755000,0.000267321
12.757500,0.000267249
12.760000,0.000267172
12.762500,0.000266986
12.765000,0.000266714
12.767500,0.000266263
12.770000,0.000265895
12.772500,0.000265437
12.775000,0.000264882
12.777500,0.000264243
12.780000,0.000263576
12.782500,0.000262787
12.785000,0.000261908
12.787500,0.000260947
12.790000,0.000259906
12.792500,0.000258785
12.795000,0.000257463
12.797500,0.000256307
12.800000,0.000254824
12.802500,0.000253381
12.805000,0.000251864
12.807500,0.000250266
12.810000,0.000248586
12.812500,0.000246826
12.815000,0.000244987
12.817500,0.000243070
12.820000,0.000241076
12.822500,0.000239005
12.825000,0.000236860
12.827500,0.000234640
12.830000,0.000232348
12.832500,0.000229985
12.835000,0.000227552
12.837500,0.000225050
12.840000,0.000222482
12.842500,0.000219847
12.845000,0.000217148
12.847500,0.000214387
12.850000,0.000211565
12.852500,0.000208684
12.855000,0.000205745
12.857500,0.000202750
12.860000,0.000199700
12.862500,0.000196599
12.865000,0.000193447
12.867500,0.000190246
12.870000,0.000186999
12.872500,0.000183706
12.875000,0.000180371
12.877500,0.000176995
12.880000,0.000173580
12.882500,0.000170128
12.885000,0.000166641
12.887500,0.000162859
12.890000,0.000159440
12.892500,0.000155607
12.895000,0.000151878
12.897500,0.000148132
12.900000,0.000144368
12.902500,0.000140589
12.905000,0.000136795
12.907500,0.000132991
12.910000,0.000129177
12.912500,0.000125356
12.915000,0.000121530
12.917500,0.000117701
12.920000,0.000113872
12.922500,0.000110044
12.925000,0.000106221
12.927500,0.000102403
12.930000,0.000098593
12.932500,0.000094793
12.935000,0.000091006
12.937500,0.000087233
12.940000,0.000083477
12.942500,0.000079739
12.945000,0.000076022
12.947500,0.000072328
12.950000,0.000068659
12.952500,0.000065017
12.955000,0.000061404
12.957500,0.000057823
12.960000,0.000054274
12.962500,0.000050760
12.965000,0.000047284
12.967500,0.000043847
12.970000,0.000040452
12.972500,0.000037100
12.975000,0.000033794
12.977500,0.000030537
12.980000,0.000027329
12.982500,0.000024174
12.985000,0.000021075
12.987500,0.000018034
12.990000,0.000015055
12.992500,0.000012142
12.995000,0.000009299
12.997500,0.000006534
13.000000,0.000003863
13.002500,0.000001254
13.005000,-0.000001360
13.007500,-0.000003982
13.010000,-0.000006610
13.012500,-0.000009244
13.015000,-0.000011884
13.017500,-0.000014529
13.020000,-0.000017179
13.022500,-0.000019832
13.025000,-0.000022490
13.027500,-0.000025150
13.030000,-0.000027813
13.032500,-0.000030477
13.035000,-0.000033142
13.037500,-0.000035808
13.040000,-0.000038473
13.042500,-0.000041137
13.045000,-0.000043800
13.047500,-0.000046460
13.050000,-0.000049117
13.052500,-0.000051770
13.055000,-0.000054418
13.057500,-0.000057061
13.060000,-0.000059697
13.062500,-0.000062327
13.065000,-0.000064949
13.067500,-0.000067562
13.070000,-0.000070166
13.072500,-0.000072759
13.075000,-0.000075342
13.077500,-0.000077912
13.080000,-0.000080470
13.082500,-0.000083015
13.085000,-0.000085545
13.087500,-0.000088060
13.090000,-0.000090558
13.092500,-0.000093040
13.095000,-0.000095504
13.097500,-0.000097950
13.100000,-0.000100376
13.102500,-0.000102782
13.105000,-0.000105167
13.107500,-0.000107530
13.110000,-0.000109870
13.112500,-0.000112186
13.115000,-0.000114478
13.117500,-0.000116744
13.120000,-0.000118984
13.122500,-0.000121197
13.125000,-0.000123382
13.127500,-0.000125467
13.130000,-0.000127690
13.132500,-0.000129721
13.135000,-0.000131879
13.137500,-0.000133849
13.140000,-0.000135874
13.142500,-0.000137871
13.145000,-0.000139834
13.147500,-0.000141761
13.150000,-0.000143651
13.152500,-0.000145504
13.155000,-0.000147319
13.157500,-0.000149095
13.160000,-0.000150832
13.162500,-0.000152528
13.165000,-0.000154182
13.167500,-0.000155795
13.170000,-0.000157365
13.172500,-0.000158892
13.175000,-0.000160374
13.177500,-0.000161812
13.180000,-0.000163205
13.182500,-0.000164551
13.185000,-0.000165851
13.187500,-0.000167103
13.190000,-0.000168308
